"","spp","year","lo","hi","index","se","habitat","elevation","endemic"
"31","BFMON",2013,73.4054028833543,107.174402098455,90.8358219669713,8.61808018607723,"rainforest","midland",""
"32","BFMON",2014,48.2975612005696,73.7266518664969,61.5116867468512,6.49089125310999,"rainforest","midland",""
"33","BFMON",2015,27.9449069865574,48.2033411278561,38.5767237433285,5.17283593565886,"rainforest","midland",""
"34","BFMON",2016,67.9312250821943,110.842951149676,90.0837019514431,10.9514026347721,"rainforest","midland",""
"35","BGER",2000,100,100,100,0,"rainforest","midland",""
"36","BGER",2001,71.0226777688622,85.5481476264014,78.3964405424761,3.70587040130844,"rainforest","midland",""
"37","BGER",2002,57.3132653678444,69.9144991380808,63.7207198718526,3.21500672201793,"rainforest","midland",""
"38","BGER",2003,116.744235845615,135.918766399277,126.446904342671,4.89181801212682,"rainforest","midland",""
"39","BGER",2004,121.483749682158,141.26399112488,131.490613534773,5.04633681136124,"rainforest","midland",""
"40","BGER",2005,110.517217230376,128.893785014274,119.819119572883,4.68825537398698,"rainforest","midland",""
"41","BGER",2006,104.144583259632,121.701681187105,113.034894247375,4.4792065318259,"rainforest","midland",""
"42","BGER",2007,100.927460690483,118.069638031391,109.609362204622,4.37335937431102,"rainforest","midland",""
"43","BGER",2008,104.004808720753,121.54389745517,112.886074043054,4.47461234489583,"rainforest","midland",""
"44","BGER",2009,83.5545131724591,98.4385208935581,91.1020540317791,3.79729736791662,"rainforest","midland",""
"45","BGER",2010,92.2912155037577,108.314892493687,100.411276938616,4.08802800277318,"rainforest","midland",""
"46","BGER",2011,53.3972802897484,64.6045095846693,59.0995588340227,2.85937253367524,"rainforest","midland",""
"47","BGER",2012,89.7760968141645,105.472605488007,97.7318078848053,4.00456696743746,"rainforest","midland",""
"48","BGER",2013,40.1428995767599,49.1335972567421,44.7292298386462,2.29394034929428,"rainforest","midland",""
"49","BGER",2014,75.6165913181348,89.4563044334074,82.6394824153123,3.53089797203578,"rainforest","midland",""
"50","BGER",2015,79.357680513006,94.4799258927383,87.0285102989332,3.85809162923471,"rainforest","midland",""
"51","BGER",2016,49.7133038504827,60.0547283268556,54.97840850169,2.6384972032453,"rainforest","midland",""
"52","BHE",2000,100,100,100,0,"rainforest","upland","endemic"
"53","BHE",2001,81.3177689246296,97.0561981234402,89.3100883936369,4.01534828513653,"rainforest","upland","endemic"
"54","BHE",2002,58.7920395239032,69.3412304452705,64.163985980358,2.69151392758374,"rainforest","upland","endemic"
"55","BHE",2003,44.4134279858922,54.7157858210793,49.6726626142961,2.62863517561225,"rainforest","upland","endemic"
"56","BHE",2004,35.8014396767807,44.8508174594497,40.4313326121918,2.30902589100348,"rainforest","upland","endemic"
"57","BHE",2005,63.8031659518387,79.3831511231083,71.7291416839534,3.9750139751798,"rainforest","upland","endemic"
"58","BHE",2006,34.2991048675587,43.1134832385503,38.8108836101809,2.24908284485426,"rainforest","upland","endemic"
"59","BHE",2007,66.3718429676157,79.9139789362252,73.2598662193005,3.45507716671549,"rainforest","upland","endemic"
"60","BHE",2008,34.772896220351,43.661609398048,39.3220365932605,2.26804393218316,"rainforest","upland","endemic"
"61","BHE",2009,64.0848042702259,77.3034751921823,70.8102593702273,3.37256288082317,"rainforest","upland","endemic"
"62","BHE",2010,39.0466910330976,48.5971502615214,43.9284386126904,2.43684172187092,"rainforest","upland","endemic"
"63","BHE",2011,42.105916205235,52.1561428678836,47.2391220021134,2.56432601092459,"rainforest","upland","endemic"
"64","BHE",2012,46.108061501218,56.7232653741299,51.5249807067195,2.70844140861849,"rainforest","upland","endemic"
"65","BHE",2013,64.458486867227,77.7301048790147,71.2105524747142,3.38606939946474,"rainforest","upland","endemic"
"66","BHE",2014,18.7542283195857,24.9639712552862,21.9570651122486,1.58473934679449,"rainforest","upland","endemic"
"67","BHE",2015,59.3167424922429,74.4260193803173,67.0078227291573,3.85495046111312,"rainforest","upland","endemic"
"68","BHE",2016,70.9080445717047,87.5871348734898,79.385967226647,4.25538821531768,"rainforest","upland","endemic"
"69","BPIG",2000,100,100,100,0,"rainforest","midland",""
"70","BPIG",2001,129.073047165479,161.451232527668,145.522526076689,8.2606956094344,"rainforest","midland",""
"71","BPIG",2002,95.6723075354826,120.141139884905,108.135001331197,6.24298005516305,"rainforest","midland",""
"72","BPIG",2003,81.6295058540165,103.039459060917,92.5503868848374,5.46265760722586,"rainforest","midland",""
"73","BPIG",2004,68.6274565271707,87.5453466001467,78.2938193841763,4.82695263607174,"rainforest","midland",""
"74","BPIG",2005,90.2150541773306,113.25050305681,101.954102448952,5.87731304904278,"rainforest","midland",""
"75","BPIG",2006,70.6754399509512,89.9887649945614,80.5408808800037,4.92782415661107,"rainforest","midland",""
"76","BPIG",2007,49.5976617310885,64.767699958003,57.3769751425068,3.87093245125479,"rainforest","midland",""
"77","BPIG",2008,77.064505217955,97.6041840178713,87.5473094407884,5.24065657065065,"rainforest","midland",""
"78","BPIG",2009,83.3618904730489,105.100952929208,94.4484309018524,5.54661139423695,"rainforest","midland",""
"79","BPIG",2010,94.4985642813634,118.340277623941,106.643398174824,6.08298797888148,"rainforest","midland",""
"80","BPIG",2011,94.8638227896634,119.180415298869,107.24991057297,6.20414426225909,"rainforest","midland",""
"81","BPIG",2012,97.0654549213522,121.388994913193,109.45277682482,6.20590038234196,"rainforest","midland",""
"82","BPIG",2013,51.852471429268,67.4751851197259,59.8597265101141,3.98640074349771,"rainforest","midland",""
"83","BPIG",2014,28.0662313902949,38.7056317291922,33.5641018440242,2.71532568662296,"rainforest","midland",""
"84","BPIG",2015,119.405471605089,149.345962942238,134.6260545934,7.6388230979415,"rainforest","midland",""
"85","BPIG",2016,109.095593287466,135.665815880646,122.61349124946,6.77902429702466,"rainforest","midland",""
"86","BST",2000,100,100,100,0,"rainforest","upland","endemic"
"87","BST",2001,109.26467737735,133.827978121339,121.751483441472,6.26692008444149,"rainforest","upland","endemic"
"88","BST",2002,88.016276189199,108.946964709072,98.6758047254466,5.34024998939327,"rainforest","upland","endemic"
"89","BST",2003,102.1547482024,125.50924391563,114.033548797347,5.95855572458768,"rainforest","upland","endemic"
"90","BST",2004,73.7093596071851,92.1511559328128,83.1166796549297,4.70534860296147,"rainforest","upland","endemic"
"91","BST",2005,112.540893726507,137.659315931478,125.306899150512,6.40853109325459,"rainforest","upland","endemic"
"92","BST",2006,47.4672469844005,66.822487197186,57.3803503684508,4.93874996440528,"rainforest","upland","endemic"
"93","BST",2007,68.7961321045443,86.3720017823,77.7677443162748,4.48445831070179,"rainforest","upland","endemic"
"94","BST",2008,49.5553023028565,63.6580209725611,56.7791467825882,3.59850688847381,"rainforest","upland","endemic"
"95","BST",2009,48.4721258929542,62.374138583371,55.5949640661915,3.54731090721953,"rainforest","upland","endemic"
"96","BST",2010,77.2143297309511,96.2700054097356,86.9305218326582,4.8619446625799,"rainforest","upland","endemic"
"97","BST",2011,60.4390880675876,76.5249047172509,68.6609039268955,4.10436267151124,"rainforest","upland","endemic"
"98","BST",2012,65.7603827377801,82.7976929081858,74.4609977509917,4.3470772770201,"rainforest","upland","endemic"
"99","BST",2013,54.0195428292688,68.9425565257974,61.6561996495313,3.80774904222225,"rainforest","upland","endemic"
"100","BST",2014,52.2868888229923,66.8927852302282,59.7639579486949,3.72685795396181,"rainforest","upland","endemic"
"101","BST",2015,30.8892001933977,41.4030846375004,36.3069554816246,2.68310509624712,"rainforest","upland","endemic"
"102","BST",2016,49.090206073866,63.1068306655584,56.2707233218471,3.57654603240436,"rainforest","upland","endemic"
"103","CAT",2000,100,100,100,0,"rainforest","midland",""
"104","CAT",2001,105.046331327946,127.484233151861,116.428565468133,5.7245152043761,"rainforest","midland",""
"105","CAT",2002,110.337733905089,132.192880179294,121.421045398323,5.57582027331247,"rainforest","midland",""
"106","CAT",2003,86.5375503140809,106.086849375475,96.4684890001915,4.98763666585728,"rainforest","midland",""
"107","CAT",2004,75.3800101950932,91.533176672829,83.5953195515106,4.12123812345964,"rainforest","midland",""
"108","CAT",2005,99.2066541363878,118.986721295176,109.245286728316,5.04645614444379,"rainforest","midland",""
"109","CAT",2006,40.0710609338402,50.596016057877,45.4561194054089,2.68553401301432,"rainforest","midland",""
"110","CAT",2007,46.9362567281202,58.5962214573928,52.8921311261463,2.97505640606992,"rainforest","midland",""
"111","CAT",2008,59.3510210474896,73.0040849251687,66.3092078762825,3.48347505245574,"rainforest","midland",""
"112","CAT",2009,44.9694559882581,56.3071482622747,50.7632552288514,2.89284937409895,"rainforest","midland",""
"113","CAT",2010,59.4270580893118,73.0921480567917,66.3912924407829,3.48654281545546,"rainforest","midland",""
"114","CAT",2011,68.9165671078602,84.4509021283537,76.8229026917011,3.96339126974671,"rainforest","midland",""
"115","CAT",2012,96.7686128435641,116.18101208788,106.622432261696,4.9526639613282,"rainforest","midland",""
"116","CAT",2013,64.8442772128056,79.3616107047055,72.2370658613192,3.70394439761156,"rainforest","midland",""
"117","CAT",2014,34.8200033836354,44.4542680016438,39.7571166040065,2.45833834077964,"rainforest","midland",""
"118","CAT",2015,109.537495653152,132.061863091225,120.96049183628,5.74655779049565,"rainforest","midland",""
"119","CAT",2016,106.614175266364,127.507601339179,117.212422937142,5.33047486031018,"rainforest","midland",""
"120","CC",2000,100,100,100,0,"rainforest","midland","endemic"
"121","CC",2001,115.623299178216,146.318437455501,131.242115759103,7.83145506081781,"rainforest","midland","endemic"
"122","CC",2002,74.6110117655792,96.0227791816797,85.5512519020723,5.46326902898331,"rainforest","midland","endemic"
"123","CC",2003,98.7365952516786,126.08438321292,112.671314521174,6.97755817526771,"rainforest","midland","endemic"
"124","CC",2004,115.53885410905,144.587304720659,130.320681299262,7.41133081624607,"rainforest","midland","endemic"
"125","CC",2005,176.202303220651,216.873461944104,196.831356172466,10.3762979858157,"rainforest","midland","endemic"
"126","CC",2006,156.100081695778,192.942309021885,174.803294303939,9.39952805516646,"rainforest","midland","endemic"
"127","CC",2007,104.362878307007,131.239686075215,118.051705783284,6.85734883894269,"rainforest","midland","endemic"
"128","CC",2008,114.619290567154,143.489562352009,129.311445438923,7.36587761872452,"rainforest","midland","endemic"
"129","CC",2009,118.566879217654,148.201473814599,133.643688410974,7.56085555114231,"rainforest","midland","endemic"
"130","CC",2010,154.468030619626,190.998616718851,173.014478712127,9.32002776477989,"rainforest","midland","endemic"
"131","CC",2011,84.0624897529174,107.366402126115,95.9552869319089,5.94593882584706,"rainforest","midland","endemic"
"132","CC",2012,135.802897906251,168.759087218872,152.551115017628,8.4081942990375,"rainforest","midland","endemic"
"133","CC",2013,129.458248611238,161.19443072878,145.592606328237,8.09696989254189,"rainforest","midland","endemic"
"134","CC",2014,133.32048516385,165.799673343397,149.82869977982,8.28651101228856,"rainforest","midland","endemic"
"135","CC",2015,103.825986071979,131.623537670589,117.98383894234,7.09226795540399,"rainforest","midland","endemic"
"136","CC",2016,146.002683510287,180.914617079806,163.734856979813,8.9071067813916,"rainforest","midland","endemic"
"137","CURR",2000,100,100,100,0,"generalist","upland",""
"138","CURR",2001,73.4000292410941,104.866461240496,89.6218857795443,8.03020585445381,"generalist","upland",""
"139","CURR",2002,78.3261092948134,110.885599759144,95.0966972026254,8.30898030059057,"generalist","upland",""
"140","CURR",2003,114.47035919482,157.36982013431,136.459959019862,10.9465447519396,"generalist","upland",""
"141","CURR",2004,90.6608203025503,126.75296706076,109.214604472756,9.21008619732126,"generalist","upland",""
"142","CURR",2005,115.549536691164,158.755100493654,137.693598736568,11.0246287437113,"generalist","upland",""
"143","CURR",2006,23.3064084438826,38.6071159532825,31.3584914920935,3.90735022301089,"generalist","upland",""
"144","CURR",2007,93.2431577058219,130.079466308373,112.172612392353,9.39990968953272,"generalist","upland",""
"145","CURR",2008,77.428625895846,109.677776044499,94.0420839052232,8.22981485187188,"generalist","upland",""
"146","CURR",2009,143.370294991496,194.415502278079,169.469326931744,13.0244705478437,"generalist","upland",""
"147","CURR",2010,61.9827320184395,89.6616950129991,76.2880948484124,7.06409382477137,"generalist","upland",""
"148","CURR",2011,43.5932583934454,65.678486018489,55.0733915973465,5.63740982177668,"generalist","upland",""
"149","CURR",2012,156.772851083331,211.567074231654,184.762563722051,13.9808313344781,"generalist","upland",""
"150","CURR",2013,64.1523086661809,92.4802321910082,78.7854559080045,7.22962105109155,"generalist","upland",""
"151","CURR",2014,89.1686019632478,124.82994758,107.504899144854,9.10019624876307,"generalist","upland",""
"152","CURR",2015,71.8226988493617,102.771965477715,87.7829502913177,7.89828558025863,"generalist","upland",""
"153","CURR",2016,112.68854638356,155.082211484449,134.422910602173,10.8175211109065,"generalist","upland",""
"154","EWB",2000,100,100,100,0,"rainforest","midland",""
"155","EWB",2001,156.201510660006,193.766371696957,175.264272683553,9.58385071159462,"rainforest","midland",""
"156","EWB",2002,115.594809119421,144.409281559018,130.251480924333,7.35159344817902,"rainforest","midland",""
"157","EWB",2003,106.937556472422,133.643329390224,120.530766283644,6.81365129762911,"rainforest","midland",""
"158","EWB",2004,153.733409550708,189.241838572424,171.755302465843,9.05921265311536,"rainforest","midland",""
"159","EWB",2005,158.953509720984,195.435372979122,177.464997491248,9.30753791561565,"rainforest","midland",""
"160","EWB",2006,129.016678260957,159.895919064641,144.709902421512,7.87830045057691,"rainforest","midland",""
"161","EWB",2007,143.432770776044,177.01637110235,160.486476941519,8.5681853344647,"rainforest","midland",""
"162","EWB",2008,125.592705570047,155.827518277494,140.961702935113,7.71390662870412,"rainforest","midland",""
"163","EWB",2009,120.628190760061,149.926975618284,135.526226435776,7.47512596651377,"rainforest","midland",""
"164","EWB",2010,174.679269254416,214.086646100706,194.662001943862,10.0538444045601,"rainforest","midland",""
"165","EWB",2011,120.512264124762,150.258551719051,135.63774508554,7.58929860406168,"rainforest","midland",""
"166","EWB",2012,184.678495257433,225.941359661173,205.594235905412,10.5271852605998,"rainforest","midland",""
"167","EWB",2013,113.829749147157,141.843229914912,128.081037397659,7.14724570937191,"rainforest","midland",""
"168","EWB",2014,128.39402640135,159.156143442572,144.028323870349,7.84842212577305,"rainforest","midland",""
"169","EWB",2015,124.503332403104,155.452062472072,140.235894732151,7.89605495033337,"rainforest","midland",""
"170","EWB",2016,104.039870565037,130.194266665893,117.355593029232,6.67299620832361,"rainforest","midland",""
"171","FTCUC",2000,100,100,100,0,"generalist","midland",""
"172","FTCUC",2001,-4.74749064330464,14.5572431113055,7.49210803741127,5.05153081387097,"generalist","midland",""
"173","FTCUC",2002,26.9023345206469,95.6759812366425,64.4321291217369,17.5994000033918,"generalist","midland",""
"174","FTCUC",2003,-2.79280506463639,14.2373517939129,7.93985843501726,4.45037350868037,"generalist","midland",""
"175","FTCUC",2004,45.7206564205543,122.299829166462,87.0212685002879,19.5810760928503,"generalist","midland",""
"176","FTCUC",2005,5.5117532892686,37.9925790474007,24.1768689346275,8.35450040396567,"generalist","midland",""
"177","FTCUC",2006,80.1036300501533,189.38401251283,138.1535367693,27.9188489728949,"generalist","midland",""
"178","FTCUC",2007,92.9669073902612,214.166629777913,157.112780040005,30.9585544904413,"generalist","midland",""
"179","FTCUC",2008,99.8886144234988,227.459626626714,167.291167049817,32.5834621195632,"generalist","midland",""
"180","FTCUC",2009,106.346573583886,239.840051068835,176.775306782935,34.093944915921,"generalist","midland",""
"181","FTCUC",2010,29.2151209977007,89.1994430385176,62.0018379328949,15.3520475688856,"generalist","midland",""
"182","FTCUC",2011,111.26292761294,250.645401038117,184.715025906736,35.5962401773457,"generalist","midland",""
"183","FTCUC",2012,114.580030698502,255.597804715993,188.851981859195,36.0130125282169,"generalist","midland",""
"184","FTCUC",2013,49.9164981257629,130.586040444676,93.3142309757555,20.6237693270384,"generalist","midland",""
"185","FTCUC",2014,69.0926869324116,168.064877720688,121.866853314368,25.2902357853727,"generalist","midland",""
"186","FTCUC",2015,30.1644640819473,100.410254318636,68.4029533441148,17.9728914816616,"generalist","midland",""
"187","FTCUC",2016,31.2107933829592,93.2582014442577,65.0564273675541,15.8776614081507,"generalist","midland",""
"188","FW",2000,100,100,100,0,"rainforest","upland","endemic"
"189","FW",2001,88.6005139696912,116.736150076849,102.993580191721,7.17903103890111,"rainforest","upland","endemic"
"190","FW",2002,48.5840654314259,71.7891145063092,60.5364931735869,5.92178573411091,"rainforest","upland","endemic"
"191","FW",2003,76.2129019465496,101.048940014828,88.9398791641722,6.3373133182315,"rainforest","upland","endemic"
"192","FW",2004,68.5339293855211,91.5913016301128,80.3643643581766,5.88360408089957,"rainforest","upland","endemic"
"193","FW",2005,177.733115533683,225.16460190294,201.840526734989,12.1013310183712,"rainforest","upland","endemic"
"194","FW",2006,183.586416540774,232.296091255152,208.337155423411,12.4273991784301,"rainforest","upland","endemic"
"195","FW",2007,122.810318286023,158.15603233613,140.832592436245,9.01825341748711,"rainforest","upland","endemic"
"196","FW",2008,122.064739767842,157.244799467711,140.003577336457,8.97599547458222,"rainforest","upland","endemic"
"197","FW",2009,94.595044830985,123.623189609605,109.434657043263,7.40667423516862,"rainforest","upland","endemic"
"198","FW",2010,135.355113592699,173.48010028413,154.777119695418,9.72724003506074,"rainforest","upland","endemic"
"199","FW",2011,88.712667675995,116.604838821945,102.981206332664,7.11690919176302,"rainforest","upland","endemic"
"200","FW",2012,144.651333766774,184.827396601071,165.106176773494,10.2504676155816,"rainforest","upland","endemic"
"201","FW",2013,99.232914658738,129.307542223838,114.599815326261,7.67362415538874,"rainforest","upland","endemic"
"202","FW",2014,159.191771942821,202.564180121325,181.255916943534,11.0658554911553,"rainforest","upland","endemic"
"203","FW",2015,89.6779650396708,117.849800174698,104.087832760942,7.1882523443126,"rainforest","upland","endemic"
"204","FW",2016,115.144109809847,148.783655740384,132.30698101782,8.58301572033614,"rainforest","upland","endemic"
"205","GFAN",2000,100,100,100,0,"generalist",NA,""
"206","GFAN",2001,102.165931023377,127.589269108387,115.102978759345,6.48643043251623,"generalist",NA,""
"207","GFAN",2002,71.3654489995624,90.6188586275643,81.1953751966841,4.91249645866683,"generalist",NA,""
"208","GFAN",2003,60.7039123999244,77.6369279870614,69.3637939353641,4.32057254504279,"generalist",NA,""
"209","GFAN",2004,77.6564547272489,97.7739491749673,87.9192621367344,5.13290152389774,"generalist",NA,""
"210","GFAN",2005,144.098534852225,176.232153037201,160.406650661337,8.19819681810993,"generalist",NA,""
"211","GFAN",2006,77.458494997611,97.5392534853898,87.7028130067054,5.12353043862483,"generalist",NA,""
"212","GFAN",2007,129.470523950968,158.995106170654,144.466441488882,7.53262820170273,"generalist",NA,""
"213","GFAN",2008,107.875159218892,133.51843819041,120.91859288068,6.54250831186407,"generalist",NA,""
"214","GFAN",2009,111.993671384457,138.380482799496,125.411176960188,6.73218266066718,"generalist",NA,""
"215","GFAN",2010,123.892922704739,152.418859276941,138.386520585201,7.277873085104,"generalist",NA,""
"216","GFAN",2011,72.0648025187714,91.4496035305674,81.9608534813666,4.94601316616508,"generalist",NA,""
"217","GFAN",2012,128.902654630251,158.32566793618,143.847484384237,7.506717888887,"generalist",NA,""
"218","GFAN",2013,109.526068770656,135.467607381702,122.719559416766,6.61859399024309,"generalist",NA,""
"219","GFAN",2014,138.047899476443,169.103953050803,153.814086614659,7.92330831240334,"generalist",NA,""
"220","GFAN",2015,75.1272016403332,95.1782900715491,85.3591600938288,5.11598199382369,"generalist",NA,""
"221","GFAN",2016,84.799502974522,106.236942006975,95.7266149386728,5.4696113846801,"generalist",NA,""
"222","GHE",2000,100,100,100,0,"rainforest","lowland",""
"223","GHE",2001,33.1220186482887,65.3513496892731,49.7661499284998,8.22525159780729,"rainforest","lowland",""
"224","GHE",2002,76.2840063331284,108.134010720521,92.5925925925924,8.12692084696896,"rainforest","lowland",""
"225","GHE",2003,183.552675679136,241.651557689886,213.063373705284,14.8228194111671,"rainforest","lowland",""
"226","GHE",2004,196.798763788483,258.551082924451,228.148699729656,15.7548254342122,"rainforest","lowland",""
"227","GHE",2005,198.596545893611,260.844429438441,230.195937638451,15.8812459412677,"rainforest","lowland",""
"228","GHE",2006,227.732271318802,298.003601741254,263.369728204149,17.9280627317007,"rainforest","lowland",""
"229","GHE",2007,140.300988780523,186.435713975451,163.786105979727,11.7707287477275,"rainforest","lowland",""
"230","GHE",2008,168.113376503982,221.948491635476,195.47715292902,13.7351177781231,"rainforest","lowland",""
"231","GHE",2009,180.102361608655,237.248939813643,209.133590191702,14.5798832356552,"rainforest","lowland",""
"232","GHE",2010,165.669640046639,218.829265209472,192.693244209799,13.5627981759489,"rainforest","lowland",""
"233","GHE",2011,156.768438091909,211.434749301597,184.567901234568,13.9472684554687,"rainforest","lowland",""
"234","GHE",2012,193.421310144112,254.242446414896,224.302494315915,15.5172769383937,"rainforest","lowland",""
"235","GHE",2013,138.542404163038,184.189153241361,161.781667431836,11.6462451923065,"rainforest","lowland",""
"236","GHE",2014,130.458235367397,173.859725936337,152.566180911082,11.0734765991662,"rainforest","lowland",""
"237","GHE",2015,200.851743916033,270.088923717177,235.992632635239,17.6643807142818,"rainforest","lowland",""
"238","GHE",2016,97.3897676127073,131.559844651763,114.844316914972,8.71854802123168,"rainforest","lowland",""
"239","GHR",2000,100,100,100,0,"rainforest","upland",""
"240","GHR",2001,104.304320936707,123.605715249984,114.083231792545,4.92424203663294,"rainforest","upland",""
"241","GHR",2002,88.5263844735021,105.149467097215,96.9577040375318,4.24099105942605,"rainforest","upland",""
"242","GHR",2003,83.4102990062304,99.8328554343634,91.743227096665,4.18985006187814,"rainforest","upland",""
"243","GHR",2004,120.962988915856,141.595585949239,131.406990295695,5.26381731878242,"rainforest","upland",""
"244","GHR",2005,111.514690670142,130.885105977248,121.324671352227,4.94183136957129,"rainforest","upland",""
"245","GHR",2006,90.1351436828797,106.622793778103,98.4968392206036,4.20643348769176,"rainforest","upland",""
"246","GHR",2007,92.8052422863827,109.655404018972,101.349078036229,4.29891045813459,"rainforest","upland",""
"247","GHR",2008,89.4933906937936,105.893786920196,97.8112457233173,4.18417498116687,"rainforest","upland",""
"248","GHR",2009,78.7230605589478,93.6509458908419,86.3010147250773,3.8085377683663,"rainforest","upland",""
"249","GHR",2010,99.7656743135159,117.55720470519,108.782468875476,4.53905471507634,"rainforest","upland",""
"250","GHR",2011,65.4186796181296,78.836318434392,72.2395068506294,3.42328834189746,"rainforest","upland",""
"251","GHR",2012,92.0054685510042,108.747133399535,100.494791663375,4.2712328166727,"rainforest","upland",""
"252","GHR",2013,92.756475556095,109.600023683115,101.296988410833,4.29722332182835,"rainforest","upland",""
"253","GHR",2014,100.659597619326,118.571677556824,109.736955918398,4.56980709029654,"rainforest","upland",""
"254","GHR",2015,56.4030546951095,68.5907501932255,62.6061907919389,3.10953875728787,"rainforest","upland",""
"255","GHR",2016,79.5134240766373,94.5499417052304,87.1459659556673,3.83624976769336,"rainforest","upland",""
"256","GOLDBB",2000,100,100,100,0,"rainforest","upland","endemic"
"257","GOLDBB",2001,49.0317217724047,90.6942156689941,71.0285957308301,10.6408607629969,"rainforest","upland","endemic"
"258","GOLDBB",2002,44.106245683872,77.1241495878487,61.607120739604,8.4344881837035,"rainforest","upland","endemic"
"259","GOLDBB",2003,46.2113066091836,86.3393190356102,67.4276094276095,10.2495854347947,"rainforest","upland","endemic"
"260","GOLDBB",2004,8.02871731114353,25.3959454525159,17.6865738033477,4.45128453858103,"rainforest","upland","endemic"
"261","GOLDBB",2005,66.5699668998589,117.978055603471,93.5273610421151,13.1262469013225,"rainforest","upland","endemic"
"262","GOLDBB",2006,4.02128845292158,17.8804863004987,11.8989898989899,3.56014898304417,"rainforest","upland","endemic"
"263","GOLDBB",2007,26.8742270148195,56.757384394887,42.8918367827459,7.63820083292007,"rainforest","upland","endemic"
"264","GOLDBB",2008,51.4900451875567,95.0262978387075,74.4479108020092,11.11883243217,"rainforest","upland","endemic"
"265","GOLDBB",2009,46.5584881027497,87.461377550702,68.1779961779962,10.4473644382625,"rainforest","upland","endemic"
"266","GOLDBB",2010,65.19485404416,115.894159510696,91.7922077922078,12.9454880606094,"rainforest","upland","endemic"
"267","GOLDBB",2011,17.8891625121075,42.2428427277825,31.0960269360269,6.22941491417676,"rainforest","upland","endemic"
"268","GOLDBB",2012,11.2655975177713,31.0982703254498,22.1753902662994,5.07840748042984,"rainforest","upland","endemic"
"269","GOLDBB",2013,32.2574810765501,65.26295845436,49.8624338624339,8.43399169114613,"rainforest","upland","endemic"
"270","GOLDBB",2014,49.0861638065941,91.3432502401554,71.3939393939394,10.7926587388791,"rainforest","upland","endemic"
"271","GOLDBB",2015,55.7630533746419,101.554449493238,79.8669043374926,11.6938925017874,"rainforest","upland","endemic"
